0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,label
-0.03844267,-0.10675198,-0.04453491,-0.021072209,-0.29164538,-0.05912246,0.013700157,-0.42211375,-0.07373382,0.053182423,-0.51008075,-0.077779554,0.055399477,-0.39005634,-0.009709968,0.07842231,-0.4982841,-0.07412545,0.029468417,-0.39652026,-0.10416395,0.012897313,-0.33599195,-0.11575972,0.11475432,-0.34088194,-0.015529143,0.12446064,-0.4286973,-0.0783467,0.05588883,-0.3123825,-0.08859106,0.052731216,-0.27995595,-0.081107646,0.16487092,-0.26792663,-0.03453575,0.19172424,-0.35131106,-0.09697596,0.11515832,-0.2523406,-0.07932893,0.10226047,-0.2254807,-0.053371757,0.20810032,-0.18073404,-0.05874399,0.21679294,-0.22561827,-0.09534306,0.15503526,-0.16673017,-0.08173688,0.14302516,-0.1504175,-0.06320407,a
-0.035044134,-0.10576749,-0.04847632,-0.010035574,-0.28870714,-0.06553494,0.030421197,-0.4177656,-0.08192232,0.08267248,-0.49771804,-0.08751387,0.07722682,-0.37466234,-0.01262807,0.10788393,-0.47370523,-0.077667706,0.05342585,-0.3774177,-0.10777282,0.034035206,-0.3221292,-0.12016254,0.13180816,-0.31571496,-0.017678319,0.14856583,-0.4012523,-0.08520105,0.0726217,-0.2913972,-0.096834294,0.06884462,-0.25667468,-0.08933073,0.17502189,-0.23558223,-0.03637869,0.21246862,-0.31121743,-0.10367098,0.1295551,-0.22647116,-0.08865479,0.11482799,-0.20641541,-0.06343561,0.21116817,-0.14216721,-0.06022869,0.2277925,-0.18476176,-0.100115925,0.16098464,-0.13473994,-0.08862865,0.14491183,-0.12310845,-0.071554,a
-0.026002467,-0.113966346,-0.04727168,0.007831752,-0.2907334,-0.06472605,0.05469078,-0.4096453,-0.0825824,0.10481441,-0.48098135,-0.08911997,0.09780234,-0.3698802,-0.015561637,0.13422918,-0.4700145,-0.08214537,0.073740184,-0.37916017,-0.11214549,0.04625112,-0.32253522,-0.12342861,0.1484251,-0.30692798,-0.020984596,0.17044437,-0.38561064,-0.088806964,0.08933842,-0.28274935,-0.09848093,0.08197713,-0.253069,-0.08994664,0.18649364,-0.22039235,-0.039833713,0.22657412,-0.28542894,-0.10647145,0.13854563,-0.2074241,-0.08964918,0.12035221,-0.18997133,-0.06349001,0.21605122,-0.12269831,-0.06393115,0.23888594,-0.15615094,-0.10239718,0.16986895,-0.12194848,-0.09040159,0.15097302,-0.11986321,-0.072986335,a
-0.028541446,-0.10573554,-0.044364784,0.011651754,-0.28199416,-0.060034085,0.061330557,-0.40187716,-0.07570901,0.11423147,-0.47168416,-0.08147771,0.101162314,-0.35052374,-0.019101178,0.15266538,-0.45410195,-0.08196867,0.09344846,-0.38129246,-0.11202115,0.056863666,-0.3242362,-0.12395873,0.15189946,-0.2846057,-0.024575258,0.18407643,-0.36866975,-0.09037708,0.101548076,-0.28164902,-0.102593586,0.08105385,-0.24231994,-0.096196726,0.18766129,-0.19933754,-0.04196871,0.23886901,-0.27221295,-0.10607791,0.15236443,-0.20435447,-0.09164901,0.12468231,-0.17751503,-0.0675975,0.2142117,-0.1008212,-0.06395311,0.24416983,-0.13766867,-0.10421479,0.17700177,-0.1059286,-0.09422628,0.15329194,-0.09732431,-0.07792346,a
-0.033235103,-0.103701234,-0.046565346,0.006119609,-0.2763645,-0.0601047,0.05505073,-0.38847074,-0.073403865,0.102102935,-0.45089364,-0.075093806,0.10361546,-0.33943602,-0.010682419,0.14248443,-0.44092762,-0.07463508,0.0758816,-0.35898665,-0.10008764,0.048043072,-0.30741963,-0.10695657,0.15312898,-0.27124548,-0.014268118,0.17859513,-0.3572734,-0.083391316,0.08871859,-0.2634019,-0.090054706,0.080132484,-0.22608104,-0.07518899,0.18728662,-0.18499321,-0.031610798,0.22112799,-0.25266716,-0.09976646,0.13004923,-0.18182898,-0.08035679,0.11891925,-0.16043448,-0.048645068,0.2136873,-0.08818555,-0.05379756,0.2301848,-0.123456955,-0.09166501,0.16046154,-0.093191326,-0.077064306,0.14808637,-0.085816324,-0.05543618,a
-0.04232061,-0.10409337,-0.04739694,0.00014263391,-0.28001845,-0.059887663,0.054691195,-0.40274233,-0.069943815,0.10492039,-0.47515363,-0.06700821,0.09098828,-0.3344953,-0.016377047,0.13544577,-0.42246082,-0.0772721,0.06857675,-0.3326038,-0.09628882,0.042321444,-0.2871552,-0.099496424,0.1413356,-0.2631018,-0.018447611,0.17129737,-0.34520918,-0.08445953,0.083125055,-0.24462742,-0.08600823,0.07689512,-0.21528351,-0.06954735,0.1756962,-0.17383873,-0.033607274,0.22072464,-0.23911047,-0.10209957,0.13185608,-0.16508591,-0.07791805,0.12056786,-0.14714676,-0.044039655,0.20377761,-0.07377577,-0.05309917,0.23148161,-0.11147976,-0.0936712,0.16189533,-0.07731217,-0.07744864,0.14307576,-0.068507075,-0.0549494,a
-0.04232061,-0.10409337,-0.04739694,0.00014263391,-0.28001845,-0.059887663,0.054691195,-0.40274233,-0.069943815,0.10492039,-0.47515363,-0.06700821,0.09098828,-0.3344953,-0.016377047,0.13544577,-0.42246082,-0.0772721,0.06857675,-0.3326038,-0.09628882,0.042321444,-0.2871552,-0.099496424,0.1413356,-0.2631018,-0.018447611,0.17129737,-0.34520918,-0.08445953,0.083125055,-0.24462742,-0.08600823,0.07689512,-0.21528351,-0.06954735,0.1756962,-0.17383873,-0.033607274,0.22072464,-0.23911047,-0.10209957,0.13185608,-0.16508591,-0.07791805,0.12056786,-0.14714676,-0.044039655,0.20377761,-0.07377577,-0.05309917,0.23148161,-0.11147976,-0.0936712,0.16189533,-0.07731217,-0.07744864,0.14307576,-0.068507075,-0.0549494,a
-0.037549376,-0.1055823,-0.037247915,0.0021212697,-0.27682158,-0.049748287,0.05966705,-0.3894449,-0.062255736,0.10720557,-0.45803505,-0.06541227,0.09231818,-0.3170514,-0.022076698,0.13957989,-0.41122416,-0.080270335,0.07835561,-0.34327474,-0.10231338,0.043976605,-0.2933086,-0.10877009,0.14327455,-0.24734524,-0.029171458,0.16733879,-0.32284185,-0.09011834,0.08425301,-0.23915195,-0.09499084,0.0720427,-0.20548537,-0.08428809,0.17824793,-0.16137499,-0.046850536,0.22185045,-0.23408747,-0.10834584,0.13916606,-0.16845828,-0.08777771,0.124457836,-0.14298451,-0.059894133,0.20736557,-0.06433898,-0.06796253,0.22878057,-0.10562146,-0.106659286,0.16351205,-0.07648921,-0.092415534,0.14661402,-0.06599426,-0.07284422,a
-0.025904,-0.11799395,-0.045639556,0.013636887,-0.29805163,-0.06041894,0.06719148,-0.41777134,-0.07557949,0.12865275,-0.47747543,-0.0778547,0.109369576,-0.35354865,-0.008925318,0.15334606,-0.43895555,-0.07267769,0.08895159,-0.34699655,-0.09705882,0.06313884,-0.30388507,-0.10476784,0.16092592,-0.28647423,-0.013727155,0.18307841,-0.3524539,-0.0795514,0.09581691,-0.2536919,-0.08436695,0.093438804,-0.23368818,-0.07187132,0.19914174,-0.19841594,-0.032542482,0.2342571,-0.25626016,-0.09502933,0.14539349,-0.18457031,-0.07288914,0.1370396,-0.17498314,-0.043271948,0.2296508,-0.099853456,-0.05696628,0.24416566,-0.13254035,-0.08974333,0.17315143,-0.10367781,-0.07464479,0.1603232,-0.10351956,-0.055307683,a
-0.014806926,-0.12724817,-0.04837749,0.024755359,-0.29832527,-0.06838657,0.074700356,-0.41972974,-0.08916964,0.13639104,-0.48445517,-0.098558344,0.12879318,-0.3461261,-0.012631658,0.16832232,-0.4421329,-0.07831163,0.10064632,-0.36309436,-0.1102785,0.06852782,-0.3089671,-0.12386216,0.17734295,-0.2779947,-0.01632464,0.19702446,-0.34572724,-0.08231155,0.10861462,-0.25725383,-0.093016975,0.10290635,-0.22698206,-0.086612456,0.21119761,-0.18856788,-0.033531398,0.24501055,-0.24605703,-0.093422584,0.15363103,-0.18496585,-0.07260141,0.1420613,-0.16868192,-0.045790214,0.23433733,-0.08975041,-0.057036553,0.24745154,-0.121506095,-0.08759555,0.17785698,-0.10256153,-0.0723672,0.16848308,-0.103185296,-0.054350324,a
-0.0160321,-0.13546771,-0.0439596,0.03201872,-0.3100793,-0.057594433,0.089322865,-0.42609748,-0.07152458,0.14401048,-0.49419072,-0.074037805,0.12491852,-0.35342476,-0.011642451,0.17060262,-0.44449198,-0.07480619,0.10240573,-0.36924535,-0.10178284,0.07068443,-0.32101887,-0.11079305,0.17366248,-0.28374568,-0.015028644,0.19773251,-0.34981546,-0.077931516,0.11032367,-0.26137885,-0.08492591,0.107537925,-0.2390252,-0.07595796,0.20832586,-0.19478118,-0.03136215,0.24310613,-0.2498573,-0.089692436,0.15325356,-0.18701082,-0.06916988,0.1431337,-0.17537123,-0.042346463,0.23430717,-0.09993422,-0.053113118,0.25182158,-0.13344163,-0.080926925,0.18317485,-0.110291004,-0.06473749,0.17361605,-0.11073887,-0.04612174,a
-0.014639258,-0.14359558,-0.03395046,0.035835028,-0.31554845,-0.045818668,0.09625077,-0.41865912,-0.05982922,0.1482194,-0.4792796,-0.0639074,0.12297571,-0.35387805,-0.012600232,0.1732136,-0.44103277,-0.07328731,0.107515156,-0.36870524,-0.09994377,0.07278472,-0.32053074,-0.10932271,0.16875494,-0.2827319,-0.021722794,0.19953245,-0.34654891,-0.08298976,0.11407775,-0.26389503,-0.090558626,0.10280532,-0.24000591,-0.08296146,0.20343393,-0.19175225,-0.041876405,0.2437709,-0.24418232,-0.096381,0.15802866,-0.18313962,-0.07605266,0.14136535,-0.16804773,-0.05091883,0.2309928,-0.09437728,-0.06661949,0.25566834,-0.12859786,-0.09189954,0.19068855,-0.1063447,-0.07448522,0.17684603,-0.10608858,-0.055915147,a
-0.026642859,-0.12633163,-0.035980903,0.018181503,-0.30288136,-0.047570486,0.07610029,-0.41452643,-0.06032332,0.12946993,-0.4771099,-0.06188505,0.10928935,-0.34951934,-0.015648358,0.1572398,-0.4316065,-0.07640134,0.08758515,-0.35092944,-0.0998005,0.058475137,-0.30478296,-0.10760307,0.15871704,-0.27941367,-0.024794359,0.18686557,-0.3414072,-0.088419825,0.09424788,-0.25269568,-0.09311832,0.091146946,-0.2282685,-0.08275709,0.19307113,-0.18940079,-0.045252003,0.23441732,-0.24037999,-0.10229755,0.1402303,-0.17808473,-0.078288175,0.1296944,-0.16422188,-0.04999522,0.2186448,-0.092155874,-0.07045911,0.23749322,-0.12022781,-0.09764153,0.16789472,-0.09685683,-0.0793775,0.15902269,-0.09691346,-0.059777834,a
-0.025654852,-0.12814695,-0.037558224,0.021507919,-0.3050957,-0.05054486,0.08179617,-0.4153804,-0.06426625,0.13669902,-0.47790018,-0.06744075,0.11783761,-0.34296393,-0.018681288,0.16721076,-0.42459866,-0.08097596,0.095816195,-0.35250178,-0.106885344,0.06311971,-0.3058318,-0.11639185,0.16552943,-0.26968366,-0.02802947,0.19673818,-0.33259532,-0.09264564,0.10269076,-0.25395185,-0.099597506,0.09363681,-0.22623041,-0.09088566,0.19756931,-0.17822576,-0.04877343,0.24061304,-0.2273258,-0.107176475,0.14669913,-0.17214489,-0.08644064,0.13162535,-0.15740323,-0.06036626,0.22155452,-0.078369856,-0.07425588,0.24293494,-0.105282545,-0.10475684,0.17255169,-0.08598322,-0.089282446,0.15884429,-0.08731347,-0.07137618,a
-0.023489952,-0.11415905,-0.041301783,0.0232113,-0.28851062,-0.057220887,0.08036792,-0.39834833,-0.073879264,0.13772589,-0.45599517,-0.08097191,0.11637008,-0.3270893,-0.021237742,0.16165292,-0.41108623,-0.084227405,0.09608483,-0.33640307,-0.113869146,0.06088531,-0.28584975,-0.12632856,0.16321927,-0.25773072,-0.028768802,0.19035476,-0.31954786,-0.09262024,0.10202515,-0.23602366,-0.101482466,0.08557743,-0.2024864,-0.09454212,0.19623399,-0.16841769,-0.04814097,0.24034739,-0.21992159,-0.108094886,0.15004557,-0.15721232,-0.0911409,0.12656558,-0.1372168,-0.067645065,0.22269952,-0.06789422,-0.072495,0.2502401,-0.08731699,-0.10811021,0.17724228,-0.064570665,-0.0974931,0.15172476,-0.06531787,-0.08265169,a
-0.049077272,-0.10596055,-0.034060135,-0.027888179,-0.2861428,-0.04607865,0.021989107,-0.41293457,-0.059516773,0.057484567,-0.49586082,-0.065040655,0.04186046,-0.37246478,-0.021227192,0.06820041,-0.47654164,-0.08217272,0.017470956,-0.3793878,-0.108616225,0.000505805,-0.31730115,-0.11817415,0.096226335,-0.32473886,-0.032227132,0.099776626,-0.406856,-0.08585699,0.034348547,-0.2968143,-0.08943925,0.03797424,-0.26571387,-0.081351876,0.14292067,-0.25232446,-0.05426816,0.15143687,-0.32518008,-0.10522348,0.07619101,-0.23056239,-0.08346787,0.06964165,-0.20355612,-0.058994092,0.18363076,-0.1677531,-0.08104705,0.18452233,-0.22177052,-0.106118284,0.12474221,-0.169083,-0.08670322,0.11811465,-0.15172225,-0.06727587,a
-0.049301624,-0.10480118,-0.040138748,-0.03972423,-0.28007218,-0.05622587,-0.0049803555,-0.40954113,-0.07248774,0.03093177,-0.49398494,-0.08011285,0.027147472,-0.3716274,-0.02596173,0.04197961,-0.47410196,-0.09026892,-0.0006862581,-0.37270832,-0.118440896,-0.013116449,-0.3116345,-0.12883706,0.08652383,-0.32429338,-0.03447334,0.08437979,-0.40205154,-0.09013287,0.028769553,-0.28007668,-0.09253734,0.036306262,-0.25394446,-0.08293985,0.1404081,-0.2504397,-0.054650728,0.14795572,-0.3203748,-0.107699566,0.08094096,-0.21911865,-0.08254278,0.07833862,-0.1996224,-0.055042658,0.18650746,-0.16494328,-0.08004896,0.18302858,-0.21126747,-0.10605043,0.13077408,-0.15545338,-0.08430665,0.13070852,-0.14599448,-0.062740244,a
-0.04647994,-0.111490905,-0.040361855,-0.03853181,-0.29179588,-0.054141104,-0.01082021,-0.4186226,-0.06877405,0.02204305,-0.4990576,-0.07280624,0.043401837,-0.37849632,-0.017349362,0.047005296,-0.47604275,-0.07868479,0.0023771226,-0.36709416,-0.102226906,-0.0056767464,-0.31154305,-0.10973213,0.10247314,-0.32954246,-0.02434775,0.09453142,-0.39870903,-0.08089562,0.036563456,-0.26907915,-0.079832554,0.04949224,-0.25110233,-0.066728994,0.15454495,-0.25306457,-0.043678883,0.16314751,-0.3222618,-0.09966599,0.095143795,-0.21340036,-0.07038728,0.09835714,-0.19471478,-0.038517583,0.20009255,-0.16654408,-0.06839608,0.20119822,-0.21075773,-0.09644172,0.14240038,-0.15407974,-0.07440282,0.14075702,-0.14435434,-0.051601317,a
-0.070702136,-0.0853554,-0.04207564,-0.09142825,-0.26864642,-0.055076785,-0.07662514,-0.4082652,-0.06997851,-0.047830403,-0.49460945,-0.073309064,-0.017618597,-0.39067957,-0.005523746,-0.027450264,-0.5016598,-0.07179634,-0.062369704,-0.38366193,-0.0946536,-0.05866909,-0.32870394,-0.0988675,0.042215288,-0.3636026,-0.011644346,0.015215814,-0.44336003,-0.07704578,-0.026694208,-0.29848686,-0.075080134,-0.0029698014,-0.28424874,-0.05543585,0.099665344,-0.31388545,-0.032452863,0.07620692,-0.38333076,-0.09660634,0.021898627,-0.2552927,-0.06589678,0.036155522,-0.24379706,-0.028058045,0.15494317,-0.25467265,-0.058856484,0.12787604,-0.3100937,-0.08625717,0.08007145,-0.23099726,-0.060123157,0.09186739,-0.2175178,-0.032010265,a
-0.06809798,-0.0847913,-0.04131877,-0.10376212,-0.26230413,-0.054174338,-0.1070371,-0.39997992,-0.06827159,-0.096200585,-0.49218374,-0.071249805,-0.039221346,-0.38662395,-0.010834457,-0.059177548,-0.49397087,-0.07493597,-0.08397731,-0.3727768,-0.097962506,-0.07856265,-0.31589377,-0.103130914,0.02456224,-0.36483943,-0.016358465,-0.0050976872,-0.4406975,-0.07872859,-0.037719667,-0.2920251,-0.07736389,-0.01761043,-0.2780148,-0.060021725,0.0866878,-0.31766295,-0.035357185,0.06547135,-0.39089927,-0.09716252,0.021451712,-0.25518793,-0.06653029,0.033544302,-0.23772323,-0.030002562,0.14802319,-0.25988197,-0.059695445,0.124270916,-0.30608377,-0.08929669,0.078374684,-0.22129494,-0.06547161,0.082636535,-0.20597899,-0.039154682,a
-0.06809798,-0.0847913,-0.04131877,-0.10376212,-0.26230413,-0.054174338,-0.1070371,-0.39997992,-0.06827159,-0.096200585,-0.49218374,-0.071249805,-0.039221346,-0.38662395,-0.010834457,-0.059177548,-0.49397087,-0.07493597,-0.08397731,-0.3727768,-0.097962506,-0.07856265,-0.31589377,-0.103130914,0.02456224,-0.36483943,-0.016358465,-0.0050976872,-0.4406975,-0.07872859,-0.037719667,-0.2920251,-0.07736389,-0.01761043,-0.2780148,-0.060021725,0.0866878,-0.31766295,-0.035357185,0.06547135,-0.39089927,-0.09716252,0.021451712,-0.25518793,-0.06653029,0.033544302,-0.23772323,-0.030002562,0.14802319,-0.25988197,-0.059695445,0.124270916,-0.30608377,-0.08929669,0.078374684,-0.22129494,-0.06547161,0.082636535,-0.20597899,-0.039154682,a
-0.07808828,-0.06603706,-0.045734715,-0.13020003,-0.24041927,-0.060303587,-0.14441273,-0.3812655,-0.075298004,-0.14013255,-0.48072845,-0.07782407,-0.07924366,-0.38225144,-0.0106617585,-0.097878724,-0.4806432,-0.076444395,-0.112137556,-0.35435885,-0.10031176,-0.103352994,-0.2965235,-0.10616279,-0.010531008,-0.3703699,-0.014726549,-0.03773445,-0.4329889,-0.07893233,-0.0613797,-0.28151137,-0.079021364,-0.045187473,-0.27145597,-0.062451094,0.05788803,-0.33050686,-0.033089675,0.043429315,-0.39849204,-0.099303104,0.006957829,-0.25624126,-0.07225114,0.013225973,-0.23625928,-0.037627347,0.1254915,-0.27527454,-0.056962077,0.11321044,-0.30036438,-0.09590117,0.07228637,-0.21036476,-0.07964461,0.06985921,-0.19422299,-0.05704551,a
-0.088706195,-0.043473244,-0.04565031,-0.17351761,-0.20451659,-0.058632534,-0.21540576,-0.34214935,-0.07138465,-0.22490853,-0.45045882,-0.0710073,-0.14834207,-0.35084802,-0.0007155829,-0.1796911,-0.4406136,-0.06325851,-0.16933316,-0.32198188,-0.08662038,-0.15159056,-0.2742518,-0.09311834,-0.07876003,-0.35976008,-0.0031106372,-0.112400144,-0.422247,-0.062356945,-0.1099956,-0.26863343,-0.060828984,-0.09328139,-0.2624025,-0.044487387,-0.005017519,-0.3430532,-0.020400077,-0.029973924,-0.42225644,-0.08323892,-0.040005386,-0.27643588,-0.054369934,-0.027848601,-0.25883335,-0.019749071,0.06925535,-0.31205654,-0.043390978,0.05016911,-0.34462622,-0.0824086,0.030681431,-0.24411428,-0.0660549,0.03685999,-0.22828043,-0.043885913,a
-0.09865415,-0.033412457,-0.043431956,-0.19941345,-0.18320674,-0.054012194,-0.2513237,-0.3192232,-0.06561443,-0.27718738,-0.42479482,-0.064435974,-0.18713123,-0.328248,0.0062065073,-0.22553027,-0.41890454,-0.055315796,-0.20716262,-0.30493516,-0.07972082,-0.1860139,-0.2515234,-0.08598202,-0.11832857,-0.34787628,0.0032793074,-0.15700492,-0.41160828,-0.052479506,-0.14260027,-0.2613241,-0.051017128,-0.124669254,-0.25063676,-0.0349495,-0.043643773,-0.34242725,-0.014828142,-0.07595813,-0.4289462,-0.07323283,-0.07564384,-0.28421068,-0.04386259,-0.06162125,-0.25858635,-0.009187944,0.032918155,-0.321218,-0.038736895,0.008235037,-0.36096856,-0.073176436,-0.0053451657,-0.2611671,-0.05440243,0.0019305348,-0.23981118,-0.030741189,a
-0.09876627,-0.016812623,-0.0452862,-0.21172637,-0.1468836,-0.057124265,-0.27808437,-0.2702458,-0.06920297,-0.31058204,-0.372448,-0.068652496,-0.21650901,-0.29384118,-0.001098435,-0.26871902,-0.38254434,-0.063095674,-0.23767623,-0.27212048,-0.08778763,-0.20982268,-0.22526163,-0.09460761,-0.14927763,-0.32629305,-0.0029661665,-0.19611543,-0.38519555,-0.060259067,-0.16848359,-0.23784965,-0.060034,-0.14817026,-0.22916716,-0.044940475,-0.07347602,-0.33336136,-0.019437643,-0.11471242,-0.41918686,-0.07857333,-0.10384971,-0.27669817,-0.051011715,-0.088456154,-0.25439835,-0.017713081,0.0045007467,-0.32499322,-0.04147782,-0.024478555,-0.36387262,-0.07606809,-0.030535102,-0.26422784,-0.05810935,-0.02244997,-0.24556512,-0.03524716,a
-0.109752595,-0.00441736,-0.03979742,-0.23411426,-0.12806064,-0.047907252,-0.3054236,-0.24704963,-0.058725886,-0.33674043,-0.34237266,-0.056500506,-0.23791808,-0.27289706,0.01351351,-0.29628807,-0.36014622,-0.045193058,-0.2629091,-0.2490263,-0.06814508,-0.23738632,-0.20425999,-0.07375349,-0.17726994,-0.31151497,0.008945756,-0.22779956,-0.36965045,-0.04650557,-0.19431064,-0.22690421,-0.04655919,-0.1768524,-0.22524047,-0.030590776,-0.10503399,-0.32936728,-0.010513805,-0.15197486,-0.41568512,-0.06617227,-0.13060403,-0.27610832,-0.03726833,-0.11237872,-0.2597854,-0.003187358,-0.027935982,-0.33053544,-0.035847526,-0.05643773,-0.37478027,-0.066803165,-0.054072857,-0.2747157,-0.047091156,-0.04042542,-0.25787422,-0.023127861,a
-0.10034585,0.0104058385,-0.040673167,-0.2411884,-0.09182066,-0.045309324,-0.32867724,-0.1965459,-0.051986746,-0.37966156,-0.28154087,-0.04577245,-0.25804824,-0.22031793,0.0139727825,-0.32828677,-0.29725757,-0.04066943,-0.27668288,-0.1946963,-0.0599593,-0.24628496,-0.15637738,-0.06372155,-0.20296973,-0.27402717,0.012198225,-0.26055023,-0.3191954,-0.03903888,-0.20885473,-0.19043168,-0.037762653,-0.19244254,-0.19525167,-0.022334805,-0.13360184,-0.30734918,-0.004302216,-0.19272098,-0.38569584,-0.05893507,-0.15394992,-0.2550466,-0.031406697,-0.13292807,-0.24392438,0.0013601732,-0.05896312,-0.3261343,-0.02627177,-0.097851455,-0.36698365,-0.059538033,-0.08267343,-0.26943654,-0.041903734,-0.06367046,-0.2528122,-0.019317688,a
-0.10189772,0.009726942,-0.0397868,-0.24503976,-0.09000623,-0.04310631,-0.3358165,-0.18812904,-0.048931237,-0.39008373,-0.27050814,-0.042346697,-0.26508802,-0.21277097,0.019212699,-0.34223673,-0.28332642,-0.037802808,-0.2891926,-0.18674767,-0.060589634,-0.2568668,-0.14924234,-0.06609561,-0.21320158,-0.26883018,0.016302075,-0.27696332,-0.31431785,-0.040162634,-0.22156087,-0.19023627,-0.044309262,-0.20100275,-0.18856937,-0.030857697,-0.14500672,-0.30547413,-0.0014616798,-0.20729655,-0.38120633,-0.06059429,-0.16422695,-0.2524027,-0.036239915,-0.14143193,-0.23657885,-0.0036313664,-0.070207775,-0.32730097,-0.024481617,-0.11154723,-0.3680148,-0.06100828,-0.09167391,-0.2703219,-0.04438251,-0.071045816,-0.25141305,-0.021250099,a
-0.10130572,0.017250478,-0.03669354,-0.24817881,-0.05064851,-0.04502544,-0.34876913,-0.124008894,-0.058090243,-0.4079568,-0.20505142,-0.059581168,-0.27675444,-0.17896625,0.017464284,-0.3639176,-0.23853722,-0.04639499,-0.307661,-0.15189773,-0.071685895,-0.26718315,-0.1144886,-0.07655836,-0.22869006,-0.24105749,0.010987454,-0.29415852,-0.2747789,-0.049774516,-0.22656953,-0.15597397,-0.051420014,-0.20262814,-0.15774024,-0.03485937,-0.16329002,-0.2880092,-0.010815666,-0.23307899,-0.34398913,-0.071792185,-0.17851686,-0.22328722,-0.042721804,-0.1535635,-0.21954861,-0.0061386717,-0.090729296,-0.32194638,-0.037782203,-0.13817358,-0.35002255,-0.07138819,-0.11180246,-0.25965756,-0.049721673,-0.0903312,-0.25230777,-0.023033706,a
-0.10407877,0.020638108,-0.035612788,-0.25236014,-0.040279746,-0.043628663,-0.35643822,-0.10761708,-0.056618545,-0.41726056,-0.18663388,-0.057638012,-0.28044102,-0.16716659,0.017597107,-0.37383395,-0.21976852,-0.045099787,-0.31596684,-0.13591355,-0.06809977,-0.27700433,-0.10623407,-0.07201914,-0.23523444,-0.23037449,0.010556277,-0.30582744,-0.25741038,-0.04980777,-0.2338463,-0.14091599,-0.048591595,-0.21088696,-0.15086547,-0.030281715,-0.17135859,-0.27902004,-0.011919455,-0.24712405,-0.33137065,-0.07328393,-0.18960977,-0.21312076,-0.042909823,-0.16438937,-0.21710739,-0.0057939966,-0.09973568,-0.3148473,-0.039491244,-0.14877152,-0.3382717,-0.07440678,-0.12077218,-0.24896327,-0.053838443,-0.09825593,-0.24652666,-0.02803529,a
-0.10407877,0.020638108,-0.035612788,-0.25236014,-0.040279746,-0.043628663,-0.35643822,-0.10761708,-0.056618545,-0.41726056,-0.18663388,-0.057638012,-0.28044102,-0.16716659,0.017597107,-0.37383395,-0.21976852,-0.045099787,-0.31596684,-0.13591355,-0.06809977,-0.27700433,-0.10623407,-0.07201914,-0.23523444,-0.23037449,0.010556277,-0.30582744,-0.25741038,-0.04980777,-0.2338463,-0.14091599,-0.048591595,-0.21088696,-0.15086547,-0.030281715,-0.17135859,-0.27902004,-0.011919455,-0.24712405,-0.33137065,-0.07328393,-0.18960977,-0.21312076,-0.042909823,-0.16438937,-0.21710739,-0.0057939966,-0.09973568,-0.3148473,-0.039491244,-0.14877152,-0.3382717,-0.07440678,-0.12077218,-0.24896327,-0.053838443,-0.09825593,-0.24652666,-0.02803529,a
-0.106790364,0.019981623,-0.038202804,-0.25541994,-0.034374714,-0.046138078,-0.35874158,-0.097366214,-0.058246683,-0.422889,-0.17127073,-0.057519972,-0.29349765,-0.16236174,0.016984811,-0.38122547,-0.19929683,-0.045942426,-0.31222966,-0.114355505,-0.070121415,-0.27619404,-0.09266341,-0.076102465,-0.2487542,-0.22760674,0.010442684,-0.3166037,-0.24464291,-0.05313448,-0.23928735,-0.13092202,-0.054604813,-0.21718577,-0.14260799,-0.0385602,-0.18473804,-0.27744633,-0.011725475,-0.2559648,-0.32265064,-0.07603031,-0.19657356,-0.20338765,-0.047911502,-0.17352116,-0.20683014,-0.012019812,-0.11332977,-0.31443614,-0.039204467,-0.1582576,-0.33109838,-0.07423711,-0.13099062,-0.24202043,-0.055033416,-0.112650216,-0.24106887,-0.030635405,a
-0.11559862,0.034608483,-0.029709691,-0.2655645,-0.006308496,-0.03706916,-0.36861336,-0.05610168,-0.05091472,-0.42958546,-0.12987465,-0.052760214,-0.3036069,-0.14695352,0.027611468,-0.39528716,-0.15883183,-0.038030446,-0.32919568,-0.080712676,-0.06909625,-0.28766093,-0.060634494,-0.07936465,-0.26311573,-0.21225116,0.01631528,-0.33372447,-0.21001858,-0.047693938,-0.25294986,-0.10513914,-0.05361128,-0.22689348,-0.11913371,-0.040616497,-0.2020691,-0.2631427,-0.010266947,-0.27661258,-0.2866364,-0.07160068,-0.21021968,-0.17389506,-0.04350335,-0.18365437,-0.18324098,-0.008406158,-0.132186,-0.29853183,-0.04215534,-0.17613792,-0.29934546,-0.073560156,-0.1453079,-0.21157926,-0.053031757,-0.12640345,-0.2164529,-0.028260417,a
